X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
151.075681,-30.1710699999999,5557,PETROL STATION,,INDEPENDENT BUNDARRA,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,25 BENDEMEER STREET,BUNDARRA ,2359,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,25 BENDEMEER STREET,GANSW712072970,0,BUNDARRA,2359,264.3999939
151.010602,-33.842551,5558,PETROL STATION,,POWERFUEL,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,101 BLAXCELL STREET,GRANVILLE ,2142,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,101 BLAXCELL STREET,GANSW704868363,2,GRANVILLE,2142,7
151.737022,-32.7832979999999,5559,PETROL STATION,,BP HEATHERBRAE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2398 PACIFIC HIGHWAY,HEATHERBRAE ,2324,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,2398 PACIFIC HIGHWAY,GANSW716898953,2,HEATHERBRAE,2324,0
148.011318,-33.382469,5560,PETROL STATION,,NICHOLSON PETROLEUM,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,11 LOWER RANKIN STREET,FORBES ,2871,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,11 LOWER RANKIN STREET,GANSW713083021,0,FORBES,2871,61.90000153
150.647676,-31.344411,5561,PETROL STATION,,WERRIS CREEK FUELS,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,18 SINGLE STREET,WERRIS CREEK,2341,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,18 SINGLE STREET,GANSW712041021,1,WERRIS CREEK,2341,2.29999995
150.9548252,-33.7669284999999,5562,PETROL STATION,,AMPOL SEVEN HILLS,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,38 ABBOTT ROAD,SEVEN HILLS,2147,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,38 ABBOTT ROAD,GANSW705907745,1,SEVEN HILLS,2147,0
153.1082492,-29.6679245,5563,PETROL STATION,,TUCABIA VILLAGE STORE,LIBERTY,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,12 CORDINI STREET,TUCABIA ,2462,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,12 CORDINI STREET,GANSW706088844,2,TUCABIA,2462,0
152.467978,-31.605604,5564,PETROL STATION,,INDEPENDENT COMBOYNE,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,55 MAIN STREET,COMBOYNE ,2429,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,55 MAIN STREET,GANSW704449871,2,COMBOYNE,2429,19.20000076
150.7346426,-31.6543159,5565,PETROL STATION,,ENHANCE WILLOW TREE,ENHANCE,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,119 NEW ENGLAND HIGHWAY,WILLOW TREE,2339,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,119 NEW ENGLAND HIGHWAY,GANSW718103771,0,WILLOW TREE,2339,0
151.158337,-30.8807839999999,5566,PETROL STATION,,INDEPENDENT BENDEMEER,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,19 HAVANNAH STREET,BENDEMEER ,2355,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,19 HAVANNAH STREET,GANSW712131546,2,BENDEMEER,2355,32
150.9484635,-33.7381614999999,5567,PETROL STATION,,COLES EXPRESS BELLA VISTA,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,8 LEXINGTON DRIVE,BELLA VISTA,2153,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,8 LEXINGTON DRIVE,GANSW720424784,1,BELLA VISTA,2153,0
151.073689,-33.9706689999999,5568,PETROL STATION,,BP MORTDALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,21 BOUNDARY ROAD,MORTDALE ,2223,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,21 BOUNDARY ROAD,GANSW716728326,1,OATLEY,2223,10.69999981
151.0201886,-32.6529227999999,5569,PETROL STATION,,BULGA SERVO,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2046 PUTTY ROAD,BULGA ,2330,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,2046 PUTTY ROAD,GANSW704248540,2,BULGA,2330,0
150.9909269,-33.8551790999999,5570,PETROL STATION,,WESTSIDE PETROLEUM GUILDFORD,WESTSIDE,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,210 GUILDFORD ROAD,GUILDFORD ,2161,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,210 GUILDFORD ROAD,GANSW711203662,2,GUILDFORD,2161,0
151.068773,-33.9583739999999,5571,PETROL STATION,,METRO PEAKHURST EAST,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,637 FOREST ROAD,PEAKHURST ,2210,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,637 FOREST ROAD,GANSW711473493,0,PEAKHURST,2210,1.60000002
151.330203,-33.636355,5572,PETROL STATION,,COLES EXPRESS AVALON BEACH,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 AVALON PARADE,AVALON BEACH,2107,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,2 AVALON PARADE,GANSW718305609,1,AVALON BEACH,2107,7
151.302357,-33.680425,5573,PETROL STATION,,BP MONA VALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1721 PITTWATER ROAD,MONA VALE,2103,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,1721 PITTWATER ROAD,GANSW705396781,1,MONA VALE,2103,0
146.94411,-36.070464,5574,PETROL STATION,,TASCO ALBURY NORTH ST,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,127 NORTH STREET,ALBURY ,2640,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,127 NORTH STREET,GANSW717984067,0,EAST ALBURY,2640,278.1000061
151.749567,-32.938146,5575,PETROL STATION,,COLES EXPRESS MEREWETHER,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,87 LLEWELLYN STREET,MEREWETHER ,2291,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,87 LLEWELLYN STREET,GANSW709658803,1,MEREWETHER,2291,9.69999981
147.356112,-35.1375338,5576,PETROL STATION,,WESTSIDE PETROLEUM MOUNT AUSTIN,WESTSIDE,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 CEDUNA STREET,MOUNT AUSTIN,2650,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,2 CEDUNA STREET,GANSW719596191,0,MOUNT AUSTIN,2650,0
153.278295,-28.8128419999999,5577,PETROL STATION,,BP LISMORE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,131 DAWSON STREET,LISMORE ,2480,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,131 DAWSON STREET,GANSW705214460,1,LISMORE,2480,0
151.481614,-33.111578,5578,PETROL STATION,,CALTEX WOOLWORTHS MORISSET,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,125 DORA STREET,MORISSET ,2264,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,125 DORA STREET,GANSW705409461,1,MORISSET,2264,20.20000076
151.122117,-34.020123,5579,PETROL STATION,,COLES EXPRESS TAREN POINT,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,102-108 TAREN POINT ROAD,TAREN POINT,2229,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,102-108 TAREN POINT ROAD,GANSW718207442,0,TAREN POINT,2229,0
149.6024032,-33.4190907999999,5580,PETROL STATION,,CALTEX KELSO,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,19 SYDNEY ROAD,KELSO ,2795,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,19 SYDNEY ROAD,GANSW715659143,1,KELSO,2795,0
150.991741,-33.8340678,5581,PETROL STATION,,CALTEX WOOLWORTHS MERRYLANDS,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,185 PITT STREET,MERRYLANDS ,2160,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,185 PITT STREET,GANSW705352737,1,MERRYLANDS,2160,0
151.668436,-32.941025,5582,PETROL STATION,,SHELL CARDIFF,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,200 MAIN ROAD,CARDIFF ,2285,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,200 MAIN ROAD,GANSW711886808,1,CARDIFF,2285,0.1
150.694551,-34.086627,5583,PETROL STATION,,COLES EXPRESS CAMDEN,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,273 OLD HUME HIGHWAY,CAMDEN ,2570,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,273 OLD HUME HIGHWAY,GANSW715252029,2,CAMDEN SOUTH,2570,0.1
150.952614,-33.89796,5584,PETROL STATION,,COLES EXPRESS LANSVALE WEST,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,240 HUME HIGHWAY,LANSVALE ,2166,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,240 HUME HIGHWAY,GANSW717215030,1,LANSVALE,2166,10.5
152.07788,-32.7223989999999,5585,PETROL STATION,,INDEPENDENT SALAMANDER BAY,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,16 MONKLEY AVENUE,SALAMANDER BAY,2317,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,16 MONKLEY AVENUE,GANSW712027186,0,SALAMANDER BAY,2317,44.29999924
147.341985,-35.1299779999999,5586,PETROL STATION,,TASCO WAGGA FERNLEIGH RD,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,131 FERNLEIGH ROAD,WAGGA WAGGA,2650,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,131 FERNLEIGH ROAD,GANSW706661154,1,GLENFIELD PARK,2650,1.5
151.0088717,-33.8636594,5587,PETROL STATION,,METRO GUILDFORD,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 RAWSON ROAD,GUILDFORD ,2142,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,2 RAWSON ROAD,GANSW717087352,2,GUILDFORD,2161,0
151.078098,-33.9282479999999,5588,PETROL STATION,,SPEEDWAY ROSELANDS,SPEEDWAY,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,948-950 CANTERBURY ROAD,ROSELANDS ,2196,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,948-950 CANTERBURY ROAD,GANSW705843403,1,ROSELANDS,2196,0
150.57293,-29.8709479999999,5589,PETROL STATION,,SHELL BINGARA,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,63 MAITLAND STREET,BINGARA ,2404,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,63 MAITLAND STREET,GANSW704122310,2,BINGARA,2404,0
149.601329,-32.610916,5590,PETROL STATION,,CALTEX MUDGEE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,50 SYDNEY ROAD,MUDGEE ,2850,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,50 SYDNEY ROAD,GANSW705470015,2,MUDGEE,2850,6.80000019
151.567872,-33.1901169999999,5591,PETROL STATION,,BP LAKE MUNMORAH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,335 PACIFIC HIGHWAY,LAKE MUNMORAH,2259,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,335 PACIFIC HIGHWAY,GANSW709510103,2,LAKE MUNMORAH,2259,0
146.039569,-34.2868559999999,5592,PETROL STATION,,BP GRIFFITH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,477 BANNA AVENUE,GRIFFITH ,2680,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,477 BANNA AVENUE,GANSW704892703,2,GRIFFITH,2680,7
150.799764,-33.664575,5593,PETROL STATION,,COLES EXPRESS BERKSHIRE PARK,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,746-752 RICHMOND ROAD,BERKSHIRE PARK,2765,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,746-752 RICHMOND ROAD,GANSW704091139,1,BERKSHIRE PARK,2765,88.40000153
145.835927,-31.497561,5594,PETROL STATION,,INDEPENDENT COBAR,INLAND PETROLEUM,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,65 MARSHALL STREET,COBAR ,2835,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,65 MARSHALL STREET,GANSW713100306,1,COBAR,2835,12.19999981
150.789218,-33.60837,5595,PETROL STATION,,BP CLARENDON,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,244 HAWKESBURY VALLEY WAY,CLARENDON ,2756,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,244 HAWKESBURY VALLEY WAY,GANSW718053413,0,CLARENDON,2756,43
151.0070502,-33.8841262,5596,PETROL STATION,,METRO SEFTON,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,101 HECTOR STREET,SEFTON ,2162,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,101 HECTOR STREET,GANSW711227279,2,SEFTON,2162,0
150.819412,-34.5626169999999,5597,PETROL STATION,,METRO PETROLEUM OAKFLATS,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,80-82 CENTRAL AVENUE,OAK FLATS,2529,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,80-82 CENTRAL AVENUE,GANSW705601590,1,OAK FLATS,2529,6.9000001
146.9713404,-33.6386957,5598,PETROL STATION,,UNGARIE PINES MOTEL ANS SERVICE STATION,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,76 WOLLONGOUGH STREET,UNGARIE ,2669,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,76 WOLLONGOUGH STREET,GANSW712750913,2,UNGARIE,2669,0
149.432492,-30.224124,5599,PETROL STATION,,INDEPENDENT WEE WAA,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,45 BOOLCARROL ROAD,WEE WAA,2388,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,45 BOOLCARROL ROAD,GANSW717843723,2,WEE WAA,2388,0
148.184573,-33.1425619999999,5600,PETROL STATION,,BP EAST END,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,46 CLARINDA STREET,PARKES ,2870,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,46 CLARINDA STREET,GANSW705658748,0,PARKES,2870,14.10000038
149.84344,-29.4714949999999,5601,PETROL STATION,,AMPOL MOREE,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,54 ALICE STREET,MOREE ,2400,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,54 ALICE STREET,GANSW705399236,1,MOREE,2400,15.39999962
151.200134,-33.915767,5602,PETROL STATION,,COLES EXPRESS ALEXANDRIA,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,562-572 BOTANY ROAD,ALEXANDRIA ,2015,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,562-572 BOTANY ROAD,GANSW715756718,1,ALEXANDRIA,2015,5.19999981
151.071056,-33.806799,5603,PETROL STATION,,BP WEST RYDE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1233 VICTORIA ROAD,WEST RYDE,2114,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,1233 VICTORIA ROAD,GANSW706269892,2,WEST RYDE,2114,15.39999962
150.9040058,-34.4845683999999,5604,PETROL STATION,,CALTEX PORT KEMBLA,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1-3 CHURCH STREET,PORT KEMBLA,2505,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,1-3 CHURCH STREET,GANSW705650609,0,PORT KEMBLA,2505,0
151.270826,-33.7751939999999,5605,PETROL STATION,,BP NORTH MANLY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,504 PITTWATER ROAD,NORTH MANLY,2100,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,504 PITTWATER ROAD,GANSW710819352,1,NORTH MANLY,2100,0
150.785041,-33.638526,5606,PETROL STATION,,AMPOL WINDSOR SOUTH,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,741 GEORGE STREET,WINDSOR SOUTH,2756,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,741 GEORGE STREET,GANSW710140283,2,SOUTH WINDSOR,2756,122.69999695
150.0655206,-33.4096815,5607,PETROL STATION,,CALTEX WALLERAWANG,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,26 MAIN STREET,WALLERAWANG ,2845,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,26 MAIN STREET,GANSW706210302,2,WALLERAWANG,2845,0
146.391217,-34.5510174,5608,PETROL STATION,,MOBIL,MOBIL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,62-64 WAMOON AVENUE,LEETON ,2705,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,62-64 WAMOON AVENUE,GANSW705184760,0,LEETON,2705,0
150.850204,-33.812043,5609,PETROL STATION,,BP EASTERN CREEK T/S,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,101 WALLGROVE ROAD,EASTERN CREEK,2766,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,101 WALLGROVE ROAD,GANSW716745208,1,EASTERN CREEK,2766,1274.40002441
151.3242562,-33.4166261,5610,PETROL STATION,,AMPOL GOSFORD WEST,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,283 MANNS ROAD,WEST GOSFORD,2250,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,283 MANNS ROAD,GANSW716496593,0,WEST GOSFORD,2250,0
149.1143421,-33.2595952999999,5611,PETROL STATION,,BP NORTH ORANGE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,5 HANRAHAN PLACE,ORANGE ,2800,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,5 HANRAHAN PLACE,GANSW718312085,2,ORANGE,2800,0
149.58434,-33.41649,5612,PETROL STATION,,COLES EXPRESS BATHURST,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,59 DURHAM STREET,BATHURST ,2795,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,59 DURHAM STREET,GANSW704043110,2,BATHURST,2795,9.5
150.8551245,-33.6648441,5613,PETROL STATION,,BP RIVERSTONE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,196 RIVERSTONE PARADE,RIVERSTONE ,2765,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,196 RIVERSTONE PARADE,GANSW712907189,0,RIVERSTONE,2765,0
151.005411,-33.8889,5614,PETROL STATION,,METRO PETROLEUM CHESTER HILL,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,172 HECTOR STREET,CHESTER HILL,2162,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,172 HECTOR STREET,GANSW706453007,1,CHESTER HILL,2162,0.5
149.1094309,-33.2907336,5615,PETROL STATION,,METRO ORANGE( BATHURST ROAD),METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,68 BATHURST ROAD,ORANGE ,2800,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,68 BATHURST ROAD,GANSW716602890,0,ORANGE,2800,0
146.9665771,-36.0380385,5616,PETROL STATION,,ENDEAVOUR PETROLEUM PTY LTD,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,12 REIFF STREET,LAVINGTON ,2641,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,12 REIFF STREET,GANSW717148811,1,LAVINGTON,2641,0
153.040667,-30.894622,5617,PETROL STATION,,UNITED SOUTH WEST ROCKS,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,102 GREGORY STREET,SOUTH WEST,2431,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,102 GREGORY STREET,GANSW705931770,1,SOUTH WEST ROCKS,2431,0
150.609895,-30.3810769999999,5618,PETROL STATION,,INDEPENDENT BARRABA,INLAND PETROLEUM,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,69 QUEEN STREET,BARRABA ,2347,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,69 QUEEN STREET,GANSW704030471,1,BARRABA,2347,52.09999847
147.374081,-35.1141909999999,5619,PETROL STATION,,CALTEX WOOLWORTHS WAGGA CENTRAL,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,17 FORSYTH STREET,WAGGA WAGGA,2650,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,17 FORSYTH STREET,GANSW712738197,1,WAGGA WAGGA,2650,17.5
150.872244,-33.747217,5620,PETROL STATION,,METRO FUEL DOONSIDE,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,198 HILL END ROAD,DOONSIDE ,2767,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,198 HILL END ROAD,GANSW704572756,1,DOONSIDE,2767,0
153.5257726,-28.6861987,5621,PETROL STATION,,LIBERTY BANGALOW,LIBERTY,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,54 BYRON STREET,BANGALOW ,2479,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,54 BYRON STREET,GANSW708508781,0,BANGALOW,2479,0
150.905612,-34.341625,5622,PETROL STATION,,BP WOONONA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,426 PRINCES HIGHWAY,WOONONA ,2517,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,426 PRINCES HIGHWAY,GANSW706396170,1,WOONONA,2517,25.70000076
151.14529,-34.083836,5623,PETROL STATION,,BUDGET PETROL BUNDEENA,BUDGET,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,27 THOMPSON STREET,BUNDEENA ,2230,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,27 THOMPSON STREET,GANSW704255534,1,BUNDEENA,2230,0.1
151.355439,-32.8383219999999,5624,PETROL STATION,,COLES EXPRESS CESSNOCK,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,183 VINCENT STREET,CESSNOCK ,2325,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,183 VINCENT STREET,GANSW704377033,2,CESSNOCK,2325,7.5
151.4759282,-32.8122918,5625,PETROL STATION,,CALTEX KURRI KURRI,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,95 NORTHCOTE STREET,KURRI KURRI,2327,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,95 NORTHCOTE STREET,GANSW712005487,0,KURRI KURRI,2327,0
151.761947,-32.8835759999999,5626,PETROL STATION,,COLES EXPRESS KOORAGANG,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,130 CORMORANT ROAD,KOORAGANG ,2304,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,130 CORMORANT ROAD,GANSW717948095,1,KOORAGANG,2304,17.10000038
151.351119,-33.4080039999999,5627,PETROL STATION,,BP WYOMING,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,481 PACIFIC HIGHWAY,WYOMING ,2250,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,481 PACIFIC HIGHWAY,GANSW711714541,0,WYOMING,2250,477.5
